MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.0173,19,3.63934,1.10383,1837,2.00765,34.04,-118.45,3.938
3.6964,47,4.11725,1.09019,1438,1.6212,34.06,-118.4,5.00001
3.2708,40,6.85714,1,46,3.28571,34.1,-117.12,1.625
3.1176,33,4.29341,1.11976,1511,1.80958,37.23,-121.98,3.963
7.7197,4,6.15385,0.769231,55,4.23077,33.89,-117.42,1.938
1.6833,27,6.75652,1.6087,318,2.76522,40.98,-120.38,0.4
5.5797,35,6.33846,1.02051,1171,3.00256,37.67,-122.15,1.981
3.8547,17,5.66471,1.15098,1931,3.78627,33.39,-117.14,2.083
3.125,35,4.32075,1.03396,1651,6.23019,33.89,-118.07,1.203
2.1411,52,4.45658,1.04202,817,2.28852,38.1,-122.25,0.972
4.6302,19,6.72512,1.04229,1927,2.39677,38.64,-121.31,1.954
2.1731,38,4.4697,1.05303,620,4.69697,33.96,-118.14,1.438
3.2083,21,4.15027,1.06011,1203,3.28689,33.87,-117.88,1.453
3.5625,17,4.77652,1.06998,662,1.49436,33.61,-117.74,1.808
2.6146,37,5.58911,1.0495,509,2.5198,34.04,-118.14,2.432
3.4531,44,5.7788,1.16129,498,2.29493,37.98,-122.03,1.489
3.6769,31,4.2349,1.08456,1208,1.62148,34.03,-118.49,4.5
2.1985,17,5.15421,1.11682,1140,2.66355,38.9,-123.69,0.953
3.7917,16,6.15529,0.992941,1090,2.56471,39.26,-120.99,1.792
3.3536,17,4.242,1.07345,2111,1.98776,33.15,-117.34,2.833
1.4241,16,4.28529,0.957958,642,1.92793,39.23,-121.02,1.25
1.7514,34,2.66014,1.09109,2991,2.92948,34.09,-118.29,1.875
4.4821,42,4.45,0.895,555,2.775,34.24,-118.26,2.719
4.9464,43,6.21695,0.989831,997,3.37966,33.93,-118.31,1.503
5.756,13,6.96552,1.30345,679,2.34138,33.47,-117.69,3.056
4.8693,45,5.98675,1.04305,800,2.64901,33.83,-118.17,2.777
3.4722,30,4.5788,0.855978,1290,3.50543,34.96,-120.44,1.125
6.1785,5,7.19778,1.24367,1238,1.95886,33.51,-117.73,2.959
4.4391,14,5.28056,1.03407,1150,2.30461,33.68,-117.8,3.067
1.2634,28,3.27273,0.979545,2178,4.95,36.34,-119.29,0.506
5.5,16,6.69146,1.06612,1293,3.56198,37.27,-121.84,2.532
2.2734,47,6.00278,1.22222,966,2.68333,38.09,-122.22,0.887
4.7821,14,4.66667,1.08827,2222,2.30737,33.72,-118.04,1.694
9.8589,18,7.10072,0.935252,808,2.90647,33.64,-117.82,5.00001
2.3617,6,4.72644,1.15513,2447,2.04087,34.51,-117.34,1.031
3.3839,36,5.62162,0.995495,672,3.02703,38.26,-122.06,1.059
5.7768,49,6.27504,1.00282,1606,2.26516,32.77,-117.1,2.816
6.6494,35,5.06266,1.13033,724,1.81454,33.88,-118.44,5.00001
6.6897,22,7.40878,1.00169,1915,3.2348,33.89,-117.86,2.898
2.6417,35,4.23256,0.906977,115,2.67442,38.55,-121.42,0.989
5.2402,52,6.20089,0.946429,510,2.27679,37.81,-122.21,2.964
1.7388,12,5.76884,1.33562,1315,2.25171,33.94,-116.51,0.66
6.299,16,7.62865,1.03714,1089,2.88859,37.93,-121.93,2.869
2.1383,30,4.99755,1.0866,2768,2.26144,36.78,-119.76,0.788
6.1321,27,6.70819,1.01957,1606,2.85765,34.13,-117.82,3.097
2.0817,41,2.27241,1.00345,1224,4.22069,34.04,-118.29,1.325
2.6929,16,4.94297,1.06314,794,1.61711,34.11,-117.69,1.193
3.2687,22,4.72889,1.06,1420,3.15556,32.58,-117.08,1.31
2.9432,52,4.94946,1.13718,986,3.55957,33.98,-118.3,0.94
2.8125,30,4.66839,1.03886,776,2.01036,32.77,-117,1.735
4.369,34,4.96875,1.07639,1162,4.03472,33.96,-118.08,1.654
5.1782,33,6.22857,0.967347,906,3.69796,33.84,-117.88,2.25
3.4044,48,5.09309,0.925532,1060,2.81915,33.97,-117.39,1.179
6.0238,23,4.91071,1.1994,541,1.61012,37.89,-122.49,5.00001
4.3351,21,4.21199,1.05701,7273,2.38303,37.4,-122.06,2.674
3.0189,29,5.55707,1.08152,912,2.47826,32.8,-117,1.441
4.0365,18,5.97425,1.00143,2164,3.09585,38.21,-121.15,1.742
4.1161,34,5.46875,1.12695,1353,2.64258,37.04,-122.08,2.209
4.2308,19,5.63636,1.05263,1291,3.08852,33.75,-118.3,4.161
3.0958,39,5.00949,1.10443,857,2.71203,37.77,-122.16,1.458
3.4612,29,5.01093,0.989071,379,2.07104,34.15,-118.39,4.25
4.2375,7,3.88924,1.08112,951,1.48362,32.71,-117.17,2.05
2.5795,42,3.93333,1.13333,54,1.8,38.03,-122.14,2.25
5.3261,38,6.26752,1.08917,429,2.73248,37.53,-122.3,3.768
6.6013,39,6.5506,1.01887,1361,2.33448,32.72,-117.24,3.964
3.7426,19,6.12929,1.04749,963,2.5409,39.18,-121.08,1.627
3.911,4,4.50846,1.21646,1591,1.79369,37.99,-122.33,1.125
4.1944,8,2.90909,0.818182,26,2.36364,33.63,-117.8,2.708
4.7813,17,7.31768,1.0663,1057,2.91989,34.9,-120.37,3.268
6.4335,7,7.38308,1.26724,4446,2.39547,32.83,-117.08,2.606
3.1845,47,4.7619,0.963585,922,2.58263,37.96,-121.32,0.872
7.2013,12,7.35569,1.08943,1506,3.06098,33.5,-117.63,3.536
6.065,5,5.62687,1.06219,1016,2.52736,33.55,-117.68,3.155
1.7284,29,4.362,1.053,2053,2.053,39.75,-121.84,0.745
2.1944,50,2.36842,1.17105,356,4.68421,34.02,-118.25,1.583
1.3615,43,3.71869,1.05339,2123,4.35934,34.02,-118.21,1.333
5.9359,24,6.78631,1.05394,1496,3.10373,32.81,-117.23,4.222
4.4187,35,5.34834,0.998043,1814,3.5499,34.16,-119.19,1.834
4.1875,15,6.53547,1.07969,3139,3.05053,35.41,-120.65,2.616
3.8803,6,5.76249,1.0466,6163,3.46042,34.58,-117.78,1.2
7.4323,16,7.83729,1.02712,1158,3.92542,37.26,-121.85,3.118
2.8125,39,6.76687,1.07362,446,2.7362,37.26,-121.93,2.913
2.8614,30,5.10185,0.970679,1623,2.50463,38.56,-121.73,1.452
5.0828,14,6.79108,0.995943,1584,3.21298,36.83,-119.73,1.114
3.8462,49,5.36512,1.02725,977,2.66213,34.18,-118.33,2.313
8.4045,7,7.63523,1.04404,12203,3.29722,37.53,-121.92,4.511
3.8304,34,5.0403,0.97733,1461,3.6801,34.09,-118.04,1.83
2.6979,33,4.07524,0.980583,933,2.26456,34.17,-118.43,2.66
4.4091,36,6.22672,1.03644,671,2.7166,37.62,-122.42,3.179
1.5885,30,2.31806,1.03141,2188,2.86387,34.06,-118.27,1.542
1.2347,41,3.83652,1.04671,1731,3.67516,34,-118.29,1.117
3.9963,33,5.67197,1.03822,913,2.90764,34.65,-118.19,1.268
5.888,13,5.92245,1.09388,1125,2.29592,33.67,-118.01,4.477
3.9079,52,4.81735,1.03653,816,1.86301,37.76,-122.44,3.7
7.9294,18,7.72249,1.00478,692,3.311,33.57,-117.67,2.803
6.2871,26,7.00917,1.07339,607,2.7844,33.45,-117.64,3.255
6.3703,32,6,0.990196,1159,2.27255,34.16,-118.41,4.658
2.7212,39,3.96732,1.03595,1312,2.14379,33.77,-118.15,2.663
5.0524,17,6.879,1.09253,2630,3.11981,32.87,-116.86,2.854
3.95,52,5.02547,1.05772,1191,2.02207,37.75,-122.43,3.477
4.2672,47,4.65079,0.971429,1119,3.55238,37.72,-122.4,2.194
4.1458,52,5.35417,1.02083,355,2.46528,37.74,-122.16,1.434
0.8691,18,4.03676,1.05147,249,1.83088,38.78,-121.24,1.365
4.7437,52,5.4202,1.06352,1260,2.05212,37.74,-122.43,3.31
6.4685,22,6.72137,1.03626,1706,3.25573,33.83,-117.88,2.412
4.2396,4,5.19753,1.05864,920,2.83951,36.35,-119.63,0.906
4.0125,28,5.15468,0.971223,1001,3.60072,34.97,-120.43,1.301
6.1133,34,6.87342,1.24684,509,3.22152,33.85,-118.36,3.493
1.9694,14,6.85375,1.1962,1876,2.23068,34.05,-117.07,1.732
2.1442,35,3.41339,0.970472,2053,4.04134,34.02,-118.16,1.492
3.0625,42,4.82667,0.993333,420,2.8,34.19,-118.31,3.617
3.4509,22,5.63575,1.086,1342,2.26307,35.12,-120.6,2.177
2.6392,26,3.83226,1.1047,1821,1.94551,37.78,-122.43,2.875
5.3041,37,5.7416,0.966387,1378,2.89496,33.79,-117.84,2.357
2.1971,52,3.09266,1.05019,639,2.46718,37.75,-122.42,2.75
5.2366,43,6.116,1.244,570,2.28,37.16,-121.9,2.933
3.2546,32,5.04112,0.988785,1417,2.6486,38.79,-123.01,1.341
2.359,40,3.69916,1.06891,2682,4.50756,34.03,-118.16,1.434
5.0871,7,6.40139,1.02917,1660,2.30556,36.81,-121.36,2.905
6,36,6.19658,1.00427,568,2.42735,37.92,-122.29,3.114
0.971,12,3.49937,1.35472,1968,2.47547,33.75,-117.87,1.025
2.5457,38,5.51232,1.09859,1591,2.80106,39.05,-122.92,0.807
15.0001,32,8.11661,1.01413,814,2.87633,37.4,-122.22,5.00001
3.2813,37,4.78495,1.02509,539,1.9319,34.15,-118.44,3.017
7.1198,32,7.39906,1.1831,793,1.8615,36.6,-121.95,4.699
3.7583,33,5.62791,1.10631,1689,5.6113,34.07,-117.79,1.163
3.5938,34,4.58263,1.0028,977,2.73669,33.9,-118.02,2.099
3.7396,30,4.6283,1.08113,1845,3.48113,37.36,-121.88,2.107
4.4,51,4.88345,0.955711,1126,2.62471,37.75,-122.48,3.184
3.0222,17,4.57647,1.28235,1392,2.04706,37.68,-121.78,1.725
5.0762,11,5.91554,1.06757,765,2.58446,35.54,-117.84,0.98
4.1679,41,6.61749,1.37158,915,2.5,37.05,-122.05,2.013
3.5865,52,5.65049,1.18641,1508,2.92816,37.78,-122.48,3.114
2.8092,17,4.7284,1.05761,583,2.39918,38.66,-121.34,1.375
2.8403,24,4.25659,1.07314,2828,3.39089,33.81,-117.83,2.256
4.119,32,4.65123,0.910494,1326,4.09259,34.04,-117.97,1.633
1.5536,39,3.29659,1.09619,1339,2.68337,33.77,-118.18,1.55
1.8047,29,4.69368,0.965964,1809,2.93193,39.48,-121.54,0.538
3.1771,5,7.62553,1.61702,1097,2.33404,33.72,-116.29,1.674
3.2311,34,5.28101,1.0557,1501,3.8,33.94,-117.47,1.056
4.5,18,6.14286,1.07295,912,2.77204,38.46,-122.91,2.519
2.3169,28,3.68047,1.05621,2891,4.27663,33.72,-116.21,0.689
1.8973,20,4.07854,1.00766,1845,3.53448,36.97,-120.04,0.516
3.0377,47,4.59042,1.14919,3348,3.02712,34.1,-118.21,1.868
2.3284,30,4.04878,1.05488,577,1.75915,32.81,-117.26,2.906
3.8929,52,4.73012,1.03614,1197,2.88434,33.79,-117.85,2.11
5.2838,36,5.9,1.06,664,3.32,37.64,-122.09,1.726
3.6797,20,5.34802,1.04185,1145,2.52203,36.97,-122.05,2.638
13.1867,34,8.75,1.01667,511,2.83889,37.36,-122.11,5.00001
4.0167,35,4.96637,1.02915,1594,3.57399,34.21,-118.41,1.932
3.4695,6,6.4024,1.12462,2005,3.01051,34.42,-117.56,1.388
3.1375,32,4.80938,1.00151,1878,2.84115,34.11,-117.38,1.012
1.881,25,5.56354,1.1105,1160,3.20442,35.96,-119.19,0.525
3.3967,25,6.17614,1.21591,603,1.71307,33.42,-117.65,2.494
1.6823,21,4.2619,0.97619,933,2.77679,39.13,-121.61,0.838
2.5868,16,5.61741,1.10818,932,2.4591,34.11,-117.64,1.469
2.8906,16,5.41304,1.03416,652,2.02484,32.85,-116.89,1.583
2.3832,39,5.13024,1.09393,6852,4.29054,34.59,-117.37,0.35
5.1834,26,5.03788,1.01515,1550,1.95707,37.94,-122.54,4.055
1.077,17,3.05487,1.0168,1670,1.8701,37.78,-122.43,1.15
6.8233,18,7.22892,1.00964,1155,2.78313,37.67,-122.04,3.326
2.0781,41,4.79812,0.981221,741,3.47887,36.75,-119.82,0.488
4.9485,11,5.99489,1.05236,2223,2.83908,32.95,-117.11,2.318
3.6025,15,5.1213,1.01121,3208,3.27013,34.08,-117.44,1.164
4.4375,22,5.41897,1.21245,1947,1.92391,32.95,-117.26,5.00001
2.7868,15,5.33813,1.00959,1004,2.40767,38.7,-121.33,1.178
4.5375,18,6.75789,1.01579,621,3.26842,36.72,-119.59,1.306
6.6605,29,7.8254,1.0381,859,2.72698,38.03,-121.25,2.207
3.625,52,4.29009,1.09434,1068,2.51887,33.84,-118.31,2.707
2.9559,36,4.65243,1.04078,1225,2.37864,38.61,-121.39,1.366
2.0417,24,6.97991,1.50446,1015,2.26562,39.08,-122.86,0.788
3.2125,37,5.45312,1.23438,276,4.3125,34.05,-118.19,1.25
2.2976,32,3.2487,1.03368,1281,3.31865,33.93,-118.34,1.557
2.137,37,3.85294,1.15756,1967,4.13235,33.79,-118.19,1.266
4.1387,4,4.47017,1.18496,1606,1.91647,37.55,-121.96,1.625
4.5052,52,4.94228,1.06901,1737,2.17942,37.77,-122.45,5.00001
2.5437,43,4.66261,1.16717,1231,3.74164,33.99,-118.3,0.945
5.1545,37,4.54037,0.950311,678,2.10559,34.43,-119.7,4.184
3.415,52,4.62764,1.0096,2165,4.15547,33.74,-117.87,1.725
2.5357,19,5.99455,1.12807,950,2.58856,41.76,-122.73,0.942
3.0742,23,6.20259,1.12804,1993,3.23015,35.27,-119.5,0.579
3.5547,25,6.17241,1.09195,882,3.37931,37.49,-120.82,1.224
2.9474,37,4.86905,1.01389,1165,2.31151,34.07,-117.66,1.396
1.6346,18,5.46753,1.08052,974,2.52987,39.5,-121.62,0.633
3,51,3.74448,1.00552,1607,2.21961,37.32,-121.93,1.847
2.83,22,5.65424,1.30849,1215,2.51553,38.93,-119.96,1.105
3.6161,11,5.64045,1.03371,1248,2.80449,36.72,-119.57,0.995
6.0992,24,6.06364,1.10606,1170,3.54545,34.4,-119.91,2.688
1.4301,47,3.26372,1.07631,1148,1.53681,38.57,-121.48,1.417
3.3869,40,3.62295,1.01639,1930,4.51991,33.99,-118.19,1.573
2.1912,37,2.42308,1.12821,714,4.57692,33.99,-118.23,1.125
4.0298,44,6.04762,0.916667,791,2.35417,36.32,-119.31,1.09
3.2813,46,4.39252,1.02336,599,2.79907,33.89,-118.16,1.909
4.5625,36,5.63636,1.03209,546,2.91979,37.35,-121.98,2.4
3.5022,24,3.77168,1.09249,1322,1.9104,34.02,-118.41,2.813
2.9076,24,4.2205,1.11646,3018,4.68634,34.24,-118.53,2.753
3.25,29,4.50567,1.01133,1603,2.27054,33.94,-117.41,1.125
2.2898,42,4.56398,1.0237,471,2.23223,36.96,-120.07,0.661
4.4063,13,28.7573,5.30097,252,2.4466,38.26,-120.33,1.558
2.569,10,4.70118,1.01442,1398,1.83224,35.4,-118.91,1.13
4.8516,34,5.34343,1.07828,972,2.45455,33.86,-118.12,2.136
2.7727,19,5.0913,1.10616,1266,2.6879,38.31,-122.48,1.868
1.6955,24,4.35338,1.12594,1829,3.43797,34,-117.4,0.868
4.8125,37,5.81215,0.983425,1495,2.75322,37.67,-122.14,1.883
2.7171,38,8.29545,1.76705,569,3.23295,38.7,-123.24,1.313
1.8625,40,2.42205,1.03802,1150,4.37262,34.06,-118.26,1.313
7.5992,15,7.63485,0.975104,855,3.54772,32.91,-117.11,3.106
0.536,16,4.5,1.5,3,0.75,34.04,-118.44,3.5
1.9125,36,3.33272,1.02941,1501,2.75919,34.14,-118.24,2.38
5.3015,40,6.6963,1.11852,746,2.76296,37.71,-122.07,2.549
4.7344,29,6.44416,0.994805,1188,3.08571,34.04,-117.31,1.346
3.2599,47,4.75083,1.04125,2229,3.67822,37.35,-121.89,1.831
3.1992,41,3.30224,1.06343,562,2.09701,33.99,-118.46,3.038
7.5695,16,7.99299,0.997664,1341,3.13318,37.93,-121.94,3.204
2.2095,36,3.66441,1.11525,1337,2.2661,34.16,-118.13,1.767
5.5875,11,5.8533,0.98533,1393,3.40587,37.26,-121.83,2.593
1.4036,31,3.49244,1.06297,1358,1.71033,35.28,-120.66,2.096
3.5833,39,5.27922,1.2013,344,2.23377,33.98,-118.36,2.188
1.6232,7,4.99346,1.14488,2049,2.23203,34.49,-117.32,0.934
2.2083,52,4.10744,1.09091,547,4.52066,34.03,-118.21,1.463
3.125,19,5.375,1.16071,150,2.67857,34.12,-116.05,0.656
3.1856,32,5.47208,1.05076,555,2.81726,37.68,-121.76,1.869
5.223,33,5.58413,0.987302,943,2.99365,34.2,-118.57,2.092
2.5682,36,5.44,1.05556,1268,2.81778,32.71,-117.07,1.091
4.875,33,6.28099,0.987603,658,2.71901,33.78,-117.96,2.693
4.9932,18,6.21181,1.03666,3112,3.16904,33.99,-117.94,2.84
2.3421,48,3.42553,1.04681,633,2.69362,34.1,-118.28,2
2.0192,18,3.39617,1.08946,1033,3.30032,36.94,-121.77,1.713
3.0192,24,4.21475,0.969631,1844,4,36.93,-121.77,1.843
3.8893,25,4.5764,1.04236,1755,2.65507,37.26,-121.88,2.186
3.2317,41,3.86166,1.04743,865,3.41897,37.32,-121.89,1.848
7.2472,30,7.63793,1.04545,1995,3.12696,33.96,-117.97,4.419
8.5888,35,8.05612,1.07143,570,2.90816,37.35,-122.07,5.00001
2.3333,52,3.80737,1.11055,1480,2.47906,34.09,-118.28,1.965
4.6452,27,5.0486,1.03115,5023,3.1296,37.65,-122.47,2.362
2.6875,16,5.30352,1.10569,865,2.34417,36.98,-121.91,2.333
4.2679,25,4.942,1.036,1539,3.078,33.84,-117.97,1.917
6.2778,36,6.16996,0.996047,740,2.9249,33.84,-118.34,3.097
3.7807,9,4.99768,1.0453,2240,2.60163,34.68,-118.16,1.109
1.7929,14,4.08565,1.0364,1195,2.55889,39.16,-123.2,0.823
3.3929,28,5.67396,1.06565,1365,2.98687,38.22,-121.24,1.13
2.2381,35,4.18081,1.09225,774,2.85609,33.86,-118.19,1.375
4.125,30,5.38462,2.92308,20,1.53846,38.92,-122.65,1.125
2.7002,6,4.14925,1.17999,4092,2.28731,34.05,-117.31,0.883
3.1618,17,5.16698,1.08255,1349,2.53096,34.29,-119.14,1.542
3.2929,27,5.06871,1.08712,2002,2.45644,36.71,-121.66,1.575
2.4353,36,5.71721,1.08197,700,2.86885,38.19,-121.57,1.625
2.7411,14,4.28571,1.47619,134,1.59524,37.3,-121.87,1.125
2.2321,36,5.86567,1.44776,573,4.27612,35.52,-119.28,0.375
6.1288,18,8.15455,1.29091,263,2.39091,34.23,-118.66,3.5
6.8753,26,6.98729,0.974576,1241,2.62924,37.36,-122.04,4.03
5.0482,45,5.80092,1.04119,1036,2.37071,34.17,-118.05,3.889
0.9407,40,4.56989,1.22043,764,4.10753,35.36,-119,0.436
4.8304,35,6.96196,1.19022,710,3.8587,33.92,-118.32,1.528
4.3897,36,6.02295,1.0459,810,2.65574,33.8,-118.11,2.35
2.4678,18,4.91716,1.08692,5466,2.47442,36.8,-119.74,0.743
2.8611,31,4.38577,1.20225,603,2.25843,33.03,-117.33,3.143
3.9934,18,4.85714,0.809524,55,2.61905,34.08,-118.68,5.00001
2.2262,25,6.45701,1.11312,772,3.49321,36.2,-119.32,0.645
2.4828,25,4.08565,1.0985,956,2.04711,32.75,-117.14,1.333
2.5625,2,2.77193,0.754386,94,1.64912,37.82,-122.29,0.6
1.3062,10,3.01648,1.06844,1245,1.57795,37.78,-122.43,2.2
3.4211,43,4.6151,0.977901,1230,2.26519,33.8,-118.14,2.039
2.6818,8,4.64967,1.1634,2251,2.94248,34.09,-117.63,1.141
7.3681,13,7.58403,1.15826,2061,2.88655,33.85,-117.77,3.531
3.225,32,4.30571,1.08286,1082,3.09143,33.88,-118.21,1.382
5.7652,18,6.68959,1.09234,1945,3.82122,33.87,-118.07,2.991
3.1333,30,5.92553,1.13121,966,3.42553,36.51,-119.65,1
5.3275,5,6.49006,0.991054,3464,3.44334,33.69,-117.39,1.687
5.0634,52,4.73256,0.986047,1193,2.77442,37.73,-122.45,2.642
3.9696,25,10.3529,1.20588,99,2.91176,34.01,-117.61,5
2.7153,35,3.45928,0.993485,1026,3.34202,34,-118.41,2.655
4.5,30,5.53333,0.977778,167,3.71111,38.04,-121.32,0.928
2.2431,47,6.37117,1.22699,719,2.20552,37.85,-122.27,1.727
3.4701,12,4.91786,1.06071,2272,2.70476,32.65,-117.07,2.049
2.3958,33,4.94131,1.1219,1459,3.29345,34.6,-118.12,0.945
4.5875,32,6.71242,1.05882,843,2.7549,38.33,-122.77,2.907
1.9387,30,3.65529,1.16941,3543,4.16824,33.79,-118.19,1.417
3.724,15,5.15128,1.06865,5008,3.04253,38.14,-122.24,1.316
3.0043,24,16.7933,3.42737,780,2.17877,39.32,-120.26,1.221
2.7958,32,5.06326,1.14842,1342,3.26521,37.95,-121.23,0.59
2.288,19,3.70378,0.988072,868,1.72565,32.8,-117.24,2.1
2.1173,34,4.12323,1.04444,1479,2.98788,34.03,-118.31,1.566
3.125,48,6.43071,1.14981,610,2.28464,34.14,-117.29,0.976
10.5142,23,7.68343,0.991124,922,2.72781,37.34,-122.08,5.00001
3.1875,26,3.92184,1.18621,894,2.05517,34.03,-118.43,3.727
3.7333,36,6.30025,1.20102,1213,3.08651,38,-122.05,1.364
4.3164,6,3.35347,0.977629,1754,3.92394,33.99,-118.22,1.432
6,40,5.9902,1.00654,751,2.45425,37.53,-122.3,3.842
6.0266,8,6.46628,1.02053,777,2.27859,32.83,-117.04,1.774
4,49,4.3617,0.978723,1008,3.06383,37.73,-122.43,2.64
2.375,26,6,1,13,1.625,35.87,-120.13,0.713
2.59,21,5.84076,1.02229,1120,3.56688,36.71,-119.52,0.693
2.6397,32,4.67832,0.965035,859,3.0035,36.34,-119.66,0.597
2.4757,26,5.9,1.11786,762,2.72143,40.38,-120.42,0.856
3.9338,17,5.60218,0.997275,1259,3.43052,36.8,-119.71,0.847
4.7566,18,5.9587,0.976087,1507,3.27609,37.99,-121.83,1.425
1.2857,36,3.72458,1.11017,1034,4.38136,34.01,-118.25,0.993
3.3713,29,4.35981,1.06807,1747,2.83144,33.87,-118.15,1.982
3.9667,27,5.793,1.09038,961,2.80175,36.95,-122.04,2.658
4.2743,28,6.07734,0.992806,1543,2.77518,38.68,-121.34,1.24
1.75,43,4.05357,1.03571,1005,4.48661,34.04,-118.17,1.34
2.5763,28,3.43065,1.00806,3160,5.09677,34.06,-118.06,1.739
4.7125,27,6.42151,1.02616,1034,3.00581,34.21,-118.58,2.509
4.1477,38,5.53037,1.1215,891,2.08178,32.83,-117.31,5.00001
4.918,19,5.93056,1.01042,906,3.14583,38.03,-121.33,1.306
4.3644,19,5.85478,1.0117,3517,2.42051,38.56,-121.39,1.374
2.4117,16,4.93366,0.985437,1675,2.71036,38.35,-122.72,1.625
2.9097,31,4.26385,0.98153,739,1.94987,37.72,-122.15,2.109
3.0139,45,4.79661,1.0678,1076,2.27966,38.23,-122.63,1.941
2.0549,44,3.89768,1.18726,1243,2.39961,37.35,-121.89,1.938
3.0079,25,4.17023,1.0313,2758,2.10534,37.3,-121.97,2.773
1.8819,16,6.68649,1.46468,1802,2.23296,35.58,-118.45,0.697
3.1667,22,3.80384,1,1952,2.08102,33.66,-117.9,1.61
3.1917,6,7.05801,1.44199,1938,2.6768,34.57,-117.1,1.128
3.5962,36,6.09542,1.14885,632,2.41221,40.31,-121.24,0.936
5.979,19,6.86056,1.02258,2374,3.15272,33.91,-118,2.852
6.1572,25,7.05114,1.02273,960,2.72727,33.63,-117.97,3.44
1.7411,52,5.43554,1.22997,670,2.33449,38.11,-122.26,0.984
2.1167,48,4.53618,1.07566,696,2.28947,34.69,-118.14,0.949
2.3182,24,5.57493,1.20436,812,2.21253,33.17,-117.36,5.00001
4.87,19,5.66211,0.974609,1356,2.64844,33.03,-117.27,2.209
3.3801,20,4.18699,1.08672,2109,2.85772,34.1,-118.11,1.925
1.7212,43,3.86806,1.14583,573,3.97917,37.95,-121.27,0.59
6.0538,20,6.2326,0.962649,1944,3.30051,37.24,-121.82,2.41
2.5694,27,3.14377,0.955272,777,2.48243,34.43,-119.72,2.75
3.6193,35,4.25192,1.15515,1277,1.9616,33.78,-118.15,2.5
4.8021,45,5.92754,1.04348,340,2.46377,37.74,-121.42,1.335
2.8649,4,4.95848,1.12111,1311,2.26817,34.93,-120.43,1.865
1.2826,48,2.38655,0.87395,422,3.54622,33.96,-118.21,1.455
3.5046,18,5.63481,1.05461,856,2.9215,39.75,-121.86,1.183
5.4618,13,36.0606,7.10606,309,2.34091,34.23,-116.86,1.478
2.7875,30,4.70742,1.06332,1023,2.23362,36.99,-122.02,2.45
4.6042,31,5.53982,0.995575,714,3.15929,33.84,-117.98,2.207
4.3229,18,5.3986,0.951049,825,2.88462,37.75,-121.52,3.273
2.6133,49,5.16376,1.10044,1131,2.46943,38.11,-122.25,1.031
4.03,15,6.05337,1.10674,857,2.4073,38.77,-120.58,1.412
3.3846,15,2.93033,0.877049,1394,5.71311,33.74,-117.91,1.625
5.222,42,5.84746,1.05273,1253,2.3597,34.05,-118.39,5.00001
3.2636,22,4.625,1.05543,2901,3.15326,33.78,-117.98,1.802
3.3021,36,5.03212,1.06852,1105,2.36617,37.69,-122.08,1.957
7.3195,37,7.50677,1.08317,1315,2.54352,37.89,-122.2,3.675
4.9342,23,5.7358,1.0532,4580,4.12985,34.04,-117.93,1.81
3.3984,36,5.73913,1.0163,829,2.25272,40.78,-124.15,0.9
3.5164,47,5.97064,1.07427,1700,2.9361,34.18,-118.14,2.265
3.3438,8,5.45517,1.12414,2184,3.01241,34.09,-117.38,1.276
1.3286,17,5.27297,1.23097,820,2.15223,33.9,-116.81,0.818
1.4688,40,4.32,1.06667,761,3.38222,33.91,-118.24,0.882
6.912,29,6.61563,1.01276,1638,2.61244,37.49,-122.28,4.572
10.2264,52,4.66667,0.888889,37,1.37037,37.74,-122.39,2.25
1.7083,44,4.34928,0.985646,1680,4.01914,36.75,-119.77,0.483
3.2422,33,4.6722,1.10788,621,2.57676,32.74,-117.11,1.231
3.6176,24,6.47826,1.0087,300,2.6087,38.35,-122,1.585
6.5044,33,6.76724,1.00431,1214,2.61638,34.01,-118.36,3.504
2.3696,17,5.76574,1.1335,1182,2.97733,39.04,-120.99,1.668
2.5523,36,3.93077,1.02179,3097,3.97051,34.09,-118.17,1.565
4.0962,33,6.1308,1.05485,677,2.85654,38.25,-122.62,1.702
0.8198,6,2.66044,1.09034,542,1.68847,34.17,-118.37,3.25
3.6742,9,5.85629,1.01996,1227,2.4491,37.34,-120.47,1.172
1.0972,48,4.80749,1.15508,987,2.63904,37.83,-122.27,1.045
2.8269,40,5.08949,1.05837,901,3.50584,33.9,-118.24,0.98
2.2337,23,5.49143,1.17429,872,2.49143,40.92,-121.63,0.645
5.6558,38,6.15447,1.00813,319,2.5935,37.89,-122.07,2.633
9.0243,14,7.87611,0.99115,764,3.38053,37.92,-121.99,4.277
5.6277,14,5.7241,1.03914,8012,3.07444,37.58,-122.04,2.698
1.9107,13,6.63128,1.42458,442,2.46927,33.5,-116.69,1.557
3.0574,25,3.76586,1.1488,1890,2.06783,34.03,-118.39,3.194
1.875,33,14.7778,3.22222,71,2.62963,34.3,-117.18,0.713
2.6023,22,4.74133,1.088,875,2.33333,38.61,-121.34,1.422
5.2909,52,6.05172,1.07184,743,2.13506,37.79,-122.46,5.00001
7.8392,36,7.76277,1.08394,761,2.77737,34.17,-118.55,5.00001
4.5556,35,5.23624,1.12615,1148,2.63303,37.47,-122.24,3.186
2.6964,33,6.16061,1.13636,914,2.7697,39.16,-121.57,0.685
4.6648,21,6.03683,0.932011,1094,3.09915,34.87,-120.43,1.93
